508,热拉尔·拉尔歇参议长在博鳌亚洲论坛巴黎会议上的主旨演讲,"法国参议院议长热拉尔·拉尔歇
在博鳌亚洲论坛巴黎会议开幕式上的主旨演讲
（2017年9月15日，法国巴黎）

尊敬的曾培炎副理事长，
尊敬的法国展望与革新基金会拉法兰主席，
尊敬的翟隽大使，
女士们、先生们：
我们正在构建面向未来的关系。祝贺博鳌亚洲论坛在巴黎举办会议。该会是由拉法兰任主席的法国展望与革新基金会和博鳌亚洲论坛共同举办的。这也是在北京2017年5月14日至15日举办“一带一路”国际合作高峰论坛之后首次在法国举办的同一主题会议。
“一带一路”国际合作高峰论坛是由中国国家主席习近亲自主持的，拉法兰作为法国总统特别代表出席。拉法兰在法国参议院、议会以及外交、国防和军队委员会发挥着重要作用。拉法兰非常关注中法和中欧关系，希望它们可以不断发展。作为参议院议长，我于去年9月很荣幸地接待了中国人大常委会委员长张德江。
感谢各位出席！
“一带一路”：亚欧战略对接，是今天会议的主题。“一带一路”或者“新丝绸之路”是从“丝绸之路”这个词汇中衍生出来的，而“丝绸之路”自古就有其根基。历史学家认为，丝绸之路源于公元前3世纪时汉武帝的好奇心，他希望了解世界西半球的人们是怎么生活的。实际上，在旧石器时代，丝绸之路就已经存在，而且非常活跃。13世纪末，马可·波罗在其航海记录中记载了当时的中国。也就是说，欧亚之间一直在交流，而且是双向的，从西到东，从东到西，两个大陆之间的交流越来越紧密。到了现代和近代，双方交流越发突飞猛进。
历史上，我们有马可？波罗，也有哥伦布发现新大陆，丝绸之路也是交流途径之一。2013年，习近平主席提出“一带一路”倡议。虽然丝绸之路已被联合国教科文组织列为世界遗产，但历史上任何规划都不能与“一带一路”倡议——新丝绸之路计划相提并论。截至目前，还没有哪一个丝绸之路、哪一个计划能够融会如此多的资金、聚集如此多的人口。“一带一路”倡议的影响力是巨大的。
在习近平主席提出“一带一路”倡议之初，人们曾经有些疑虑，出于地域等方面的一些考虑，认为涉及到了他们相互间的利益。正是出于这个原因，今天的论坛可有助于消除困惑、通过交流解决这些问题。
我们认为，“一带一路”建设应该是欧盟和中国的一个共同行动。同时，也吸引了很多地区组织和多边机构的参与，比如亚洲基础设施投资银行、欧洲复兴开发银行等。法国也积极参与了“一带一路”建设，也将在此进程中发挥更加积极的作用。
“平衡”的概念非常重要。中国与亚洲各国建立起的发展计划目标宏伟。对于欧盟来说，我们也要让其成员提出建议并积极参与。只有这样，才能更好实现共赢和共同发展。
法国也非常认同“共赢”的概念。如果没有欧洲的积极参与，“一带一路”建设将是不完整的。例如，法国希望来自中国的列车在返抵中国时，已将其所加装的法国货物销售一空。
“合作”也是一个重要因素。我们需要制定合作工作机制，使我们能够自由交流所面对的问题，即使最敏感、最难的问题也需要通过交流、通过对话加以解决。欧盟自身也鼓励自由贸易。
还有三个因素，需要我们关注：一是清晰的投资条件，二是开放的市场，三是先进的生产工序。另外，还包括技术因素之外的社会环境因素。上述条件是“一带一路”建设取得成功必要条件。
我还要强调环境的重要性。我非常赞赏中国对于巴黎气候变化会议以及《巴黎协议》给予的坚定支持，这是我们需要坚持的共同发展理念。我个人也持相同观点，共同发展非常重要。
相互尊重也同样重要。我们不应把普遍性和单一性混为一谈。迄今为止，我们在外交方面所做的努力，主要是在尊重对方的基础上、在协商一致的前提下进行的努力。多边与多元是取得成功的一个重要保证。
女士们、先生们！
当今世界不确定事件、不可预见性风险日趋严峻，贸易保护主义抬头，世界范围尤其在欧洲和中亚地区伊斯兰极端恐怖势力越来越猖狂。我们必须采取一些新的做法，进一步维护世界的和平稳定。在此意义上，地区经济一体化发展非常重要。法国政治哲学家孟德斯鸠曾指出，商业贸易和商品交换的自然结果就是和平。
每个联合体均需建立在共同需求的基础上。正是出于这个理念，欧盟将其作为建立的基础，这也是欧盟所遵循的一个重要原则。我们还应建立新的合作伙伴关系，无论是与地中海国家，还是非洲国家。我们可在非洲的发展方面有所作为，合作的领域也越来越多。
我们应该积极采取行动，努力消除所面临的共同威胁。只有进行紧密合作，才能使欧亚两个大陆间的合作取得更多、更大成功。这也是“一带一路”倡议的最终目标。
我们要相互尊重、要共同发展，而且也要进一步加强多边机制；要承认对方、理解对方，而且要寻求共同发展。这些才是我们应该坚持的原则。此外，我们还应努力维护世界的和平稳定，这也是我们的使命，也是今天博鳌亚洲论坛会议所要讨论的问题。
预祝这会议取得成功！
中国人大和法国议会之间的合作关系久远，法中两国是两个伟大的文明、两个拥有伟大文化的国家。我希望双方在文化交流的基础上，努力为“一带一路”建设多做贡献。
谢谢！
"
509,让-皮埃尔·拉法兰在博鳌亚洲论坛巴黎会议开幕式上的讲话,"法国前总理、法国维埃纳省参议员、
法国展望与革新基金会主席、博鳌亚洲论坛理事让-皮埃尔·拉法兰
在博鳌亚洲论坛巴黎会议开幕式上的讲话
（2017年9月15，法国巴黎）

曾培炎副理事长，
拉尔歇议长，
各位大使，
女士们、先生们：

感谢各位出席！
很荣幸能够在法国共同举办博鳌亚洲论坛巴黎会议并接待各位！
感谢参议院议长拉尔歇！他是法国政界第二号人物。议长重视中国，重视法中双边关系，重视法国外交。参议院举办很多涉及法中两国之间事务的会议，目的是增进双边友谊，尤其在目前比较重要的时刻。顺祝议长工作顺利。
感谢博鳌亚洲论坛的朋友！就在中国国家主席习主席主持5月“一带一路”国际合作高峰论坛峰会之时，论坛也开始着手筹备在巴黎举办以“一带一路”为主题的会议。这个主题，无论对法国，还是对欧洲，都很重要。
法国总统马克龙下午将接见部分与会代表，他多次谈及“一带一路”倡议是中国主导的一项伟大的典范性地缘政治方案，他呼吁欧洲人民从欧洲利益出发对此加以考虑。法国不仅关注而且积极参与“一带一路”建设，欧洲也是如此。我期待今天下午与总统阁下的会面，进一步推动法中双边合作。
法中两国正在进行具体项目合作。值得一提的是，欧洲投资基金与中国丝路基金签署了促进共同投资框架备忘录。根据备忘录，丝路基金与欧洲投资基金将成立中欧共同投资基金，首期计划合作规模5亿欧元，用以推动“一带一路”倡议与欧洲投资计划对接，支持欧洲及“一带一路”沿线国家的中小企业与中国对接合作。我们为此感到高兴。
资金作为工具手段至关重要。短时间内，中国与合作伙伴建立了亚洲基础设施投资银行（AIIB）并拥有了60多个成员。成员们共同讨论标准、财务、金融条件、战略等内容，使所有成员都行动起来。当然，这些活动都是在各个机构、国际组织的合作框架之下展开的，有的是在AIIB框架下，有的则在世界银行框架下。若使合作顺利推进，法国与中国的合作很重要，因为法中都赞成多边主义并相信共同发展。互相尊重使中国文化和法国文化汇集在一起。
多边合作也发挥着积极作用。法国赞赏习近平主席支持联合国运作、中国派遣维和士兵的做法。法中两国在维护多边主义承诺方面观点一致。朝鲜半岛现状也说明了多边行动的重要性。
在“一带一路”框架下，法中两国拥有发展经济的共同愿景，欧洲在“一带一路”建设过程中同样具有重要地位。晚上做梦的时候，我的祖国会变成一只大鸟，一只翅膀代表亚洲，另一只翅膀是非洲，我们要把亚洲和非洲联接起来。“一带一路”建设，正将亚洲与欧洲联接起来的愿景变成现实。
再次感谢博鳌亚洲论坛在法国举办会议。希望会议能够抛砖引玉、产生积极成果。
谢谢！
"
510,周文重秘书长在巴黎会议欢迎晚宴上的致辞,"
周文重秘书长在巴黎会议欢迎晚宴上的致辞
（法国外交部 2017年9月14日）

尊敬的拉法兰前总理，
尊敬的曾培炎副理事长，
尊敬的让－巴普蒂斯特·勒穆瓦耶国务秘书长：
女士们、先生们：

我谨代表博鳌亚洲论坛，感谢各位出席今天的欢迎晚宴！感谢拉法兰总理、翟隽大使和勒穆瓦耶国务秘书长热情洋溢的致辞！
博鳌亚洲论坛非常荣幸能够再次来巴黎办会。6年前，在拉法兰总理和法国财政部的支持下，论坛在巴黎举办国际资本会议，探讨了亚欧两大洲间金融合作的创新方式。会议产生了一些令人鼓舞的想法，会后通过不同渠道形成许多设想、政策和行动。
6年来，亚欧金融合作的范围和深度持续推进。例如，在亚欧国家的通力合作下，亚洲基础设施投资银行（AIIB）建立，亚欧许多国家成为AIIB重要的创始成员。如今，在AIIB的80个成员国中，大多数来自亚洲和欧洲。
亚欧在贸易、投资、金融领域的合作不断增长。我们相信，如将上述合作纳入某种多边框架或大型倡议，必将促进亚欧两大洲间货物、服务、资金和人员的自由流动。
“一带一路”倡议为此提供了重要机遇，涵盖大多数亚欧国家。今年5月，拉法兰总理在北京出席“一带一路”国际合作高峰论坛时，我向他提出希在法国举办“一带一路”专题会议的设想。拉法兰总理一如既往地给予了支持并协助我们在法国找到两个重要的合作伙伴：法国展望与革新基金会和法国外交部。
女士们，先生们！
明天的会议将围绕“一带一路”重大倡议进行一整天的讨论。我希望，会议能像6年前一样，为亚欧抓住这一机遇并推动更高层次的合作，激发出富有启迪的观点和建议。
祝您在这个美丽的宫殿度过一个愉快的夜晚！
"
511,法国外交和欧洲事务部国务秘书让-巴普蒂斯特·勒穆瓦耶在欢迎晚宴上的致辞,"法国外交和欧洲事务部国务秘书让-巴普蒂斯特·勒穆瓦耶
	在欢迎晚宴上的致辞
	（2017年9月14日，法国外交部）

	尊敬的参议院议长热拉尔拉尔歇,
	尊敬的前总理拉法兰,
	尊敬的博鳌亚洲论坛副理事长曾培炎,
	尊敬的部长代表,
	尊敬的博鳌亚洲论坛组委会代表,
	尊敬的中国驻法国大使翟隽
	尊敬的企业主席团代表,
	女士们，先生们，

非常荣幸能够在法国外交部欢迎各位来宾！对法国展望与革新基金会与博鳌亚洲论坛共同举办博鳌亚洲论坛巴黎会议表示祝贺！
	围绕“一带一路”倡议，古丝绸之路沿线各国通力合作，这是一个具有历史意义的战略。该计划体现的“共商、共建、共享”原则，将为共同发展打开新的纪元。
面对当前国际形势，各国普遍存在“不确定性”，但法国并没有在这条脆弱的道路上。正如法国总统最近在法国驻外使节年度会议上的讲话中所指出:“法国之路，必须要在各欧盟国家重新定位，必须正确面对新国际形势下所面临的挑战，让世界各国清楚地听到法国的声音”。
中国所倡导的“一带一路”建设体现了其高瞻远瞩和雄心壮志，其战略核心是通过基础设施互联互通促进交流合作，以此为各地区的发展作出贡献。更重要的是，亚欧的基础设施需求到2030年将达到数千亿美元。鉴此，需要动员一切力量，促进各地区的可持续发展。
因此，法国需要与欧洲的合作伙伴一起联手支持亚欧基础设施建设，共同促进亚欧间的开放、稳定和繁荣。当然，法国和中国在亚欧贸易水平不断加强的背景下，已经开始一些项目合作，例如连接里昂和武汉的铁路线就是一个例证。我们还有其他合作，如共同投资于第三方市场的合作、联合投资基金为法国和欧洲中小企业融资等。我们的公司积极参与“一带一路”建设，我们也希望能有更多企业加入。凭借欧洲公司的先进技术以及丰富的经验，我相信，我们将会在亚洲和非洲发挥优势，确保在“一带一路”框架下的项目取得成功。
中国希望“一带一路”建设向所有人开放，也希望每个人都可做出贡献。法国和欧盟将抓住机遇，在政策发展的开放性、包容性和创新性方面提供协助。顺利实现一系列“联通”政策，欧盟各国的合作协调是关键，但我们也不是从零开始。基于国际间、亚欧间多边机构项目合作的长期经验，我们也可依靠亚欧会议等平台建立积极对话，开展深入合作。在欧洲层面，未来要把亚欧基础设施建设作为主要战略，特别是到2030年要发展的九条经济走廊。
除了基础设施建设层面，还要促进其他方面的交流。例如，技术、社会、环境及卫生等方面的统一标准，政策法规、基础设施建设、产品及服务的标准。我们不希望错误的历史重演，让那些没有偿还债务能力的国家承担过度负债的风险。为加强欧中良好的合作关系，需要“一带一路”沿线所有国家找出贸易发展的统一标准。
中国国家总理李克强在世界经济论坛上指出，中国要实现包容性增长，积极主动扩大对外开放、打造具有国际竞争力的营商环境。对外资企业，在支持政策上一视同仁。欧洲国家非常认同这一点。欧洲是世界上最开放的贸易市场，85%的欧洲公共机构为外国公司提供与欧洲公司相同的市场发展保障。中国需要树立榜样，使外资企业与中国企业享受同等待遇。“一带一路”建设是双向的，因此需要公开、互惠、平等的原则。世界各地的公司都希望能够与中国企业一样取得成功，并在与中国企业相同的条件下在中国市场赢得发展。在贸易保护主义抬头的国际背景下，这种对等概念是一个基本要素。
最后，保护环境和应对气候变化也是我们需要牢记的重大问题。 气候变化《巴黎协定》的签署，已经奠定了其国际合作的目标。中国的支持确保了该协议的不可逆性。我们对此表示感谢。
“一带一路”倡议，是法中两国巩固经济合作的重要机会。法 国是中国在欧盟第三大贸易伙伴，中国是法国的第六大贸易伙伴。2006年至2015年，双边贸易额翻了一番。2016年，已经达到624亿欧元。我们的经济关系不仅是卖方和买方之间的简单关系，而且还构建了坚实的合作伙伴关系，涵盖航空航天、核能、城市发展以及健康领域。与此同时，两国人员之间的交流日益频繁。
法国在城市吸引力方面具有重要优势，能够进一步与中方的交流。地理位置上，我们位于欧洲的中心，有高效完善的基础设施;我们有创新型公司和熟练、高效的劳动力；法国还为外国公司提供了非常具有吸引力的优越条件——完善的医疗体系、良好的高科技研发环境、生活环境以及丰富的文化产业等。中国在法国的投资近年持续增长。我们欢迎所有遵守法国法律法规的外国投资者。法国是世界上吸引外国投资最多的国家之一。每七个法国员工里，就有一位为外国公司工作。
法国非常支持“一带一路”倡议，该倡议不仅加强了欧亚各国间的交流，也使法中友好合作关系更加深入稳固发展。长期以来，双方共同拥有一个愿景，即维护全球化、维护世界和平以及国际关系多元化。
法中两国必须共同坚持开放性和建设性的做法。法国、欧盟、中国以及我们其他伙伴，需要在营建更加开放、更加包容的世界方面发挥积极作用。法国会继续秉持公开、平等的原则，为世界的繁荣做出贡献。
谢谢！
"
512,中国驻法国大使翟隽在博鳌亚洲论坛巴黎会议欢迎晚宴上的致辞,"
（法国外交部，2017年9月14日）
尊敬的曾培炎副理事长，
尊敬的拉法兰前总理，
尊敬的勒穆瓦纳国务秘书，
尊敬的周文重秘书长，
女士们，先生们：                                   
很高兴出席本次博鳌亚洲论坛巴黎会议欢迎晚宴。本次会议汇集亚欧各国政府官员、企业代表和学术精英，是为深化“一带一路”框架下亚欧合作、中法合作建言献策的一次重要会议。我谨代表中国驻法使馆，向博鳌亚洲论坛副理事长曾培炎先生和来法参会的各国嘉宾表示热烈欢迎，向长期以来关心和支持中法、中欧关系发展的法国前总理拉法兰先生表示崇高敬意，向给予本次会议大力支持的法国外交部表示衷心感谢！中法关系
邓小平先生曾讲过，“欧洲和亚洲实际上是一个大陆，你们在西边，我们在东边，把我们联系在一起的因素比人们相象到的要多得多”。千百年来，在我们共同生活的这片大陆上，各国友好交往曾创造出繁荣的经济和灿烂的文明，古丝绸之路为此做出了重要贡献。今天，亚欧大陆自然、资本、人力和市场资源丰富，但分布很不均衡；发展潜力巨大，但远未得到释放。亚欧各国加强发展战略协调，发挥各自比较优势，加强基础设施、贸易投资、金融服务等合作，不仅能为双方企业开拓新的发展空间，最终也将从欧亚大陆的整体发展中受益。
2013年习近平主席提出的“一带一路”倡议为推动新时期亚欧合作提供了崭新的平台，可谓恰逢其时。4年来，随着这一倡议的稳步实施，“一带一路”的吸引力和对亚欧合作的带动作用日益显现。欧洲国家积极参与亚投行建设，中欧班列从无到有，已通达欧洲12个国家、31个城市。今年2月，我回国接待卡泽纳夫总理访华，陪同他在武汉迎接了一列中欧班列，当场品尝了来自法国的葡萄酒，对 “一带一路”合作的潜力和前景深有感触。
法国自古就是 “丝绸之路西方终点之一”。今天，法国作为欧盟核心大国、中国全面战略伙伴，理应在“一带一路”建设中发挥重要作用。法国新政府成立以来，中法关系保持良好发展势头。习近平主席与马克龙总统首次会晤并两次通电话，就两国各领域合作深入交换意见，重申了中法在“一带一路”框架下开展合作的良好意愿。今年年底前，中法战略对话、高级别经济财金对话和高级别人文交流机制将分别在华召开会议，全面规划下阶段中法务实合作。中方愿同法方进一步深化彼此政治互信，加强“一带一路”战略合作，推动中欧、亚欧经贸投资等领域合作不断向前发展。
女士们，先生们，
正如习近平主席在今年5月的“一带一路”国际合作高峰论坛所讲，“一带一路”是和平、繁荣之路，向所有朋友开放，由大家一起商量、共同建设、成果共享。希望此次博鳌亚洲论坛巴黎会议成为中法、中欧携手努力，迈向这一美好目标的重要一步。祝本次会议取得圆满成功。
谢谢大家。
（查看英文）

"
513,分论坛3：金融与创新,"点击下载
（查看英文）
"
514,分论坛2：贸易与投资,"点击下载
（查看英文）
"
515,分论坛1：基础设施先行,"点击下载
（查看英文）
"
516, 综述：博鳌论坛巴黎会议聚焦“一带一路”对接亚欧发展战略,"2017年9月14日至15日，博鳌亚洲论坛与法国展望与革新基金会在巴黎共同举办题为“一带一路：亚欧战略对接”的专题会议，探讨“一带一路”与容克计划等各国发展计划的对接。会议认为，在“一带一路”倡议下，亚洲与欧洲可以在基础设施、互联互通、贸易投资制度化安排、产业创新等方面深化合作，充分发挥贸易投资潜力，促进亚欧经贸深度融合和经济全面繁荣。
这是博鳌亚洲论坛继2011年11月在巴黎举办国际资本会议后，第二次在巴黎举办会议。除开幕式及欢迎晚宴外，会议共设置“基础设施先行”、“贸易与投资”、“金融与创新”三场分论坛和一场题为“共建‘一带一路’：市场和企业的作用”闭门会议。
博鳌亚洲论坛副理事长、中国国务院原副总理曾培炎、法国参议院议长热拉尔·拉尔歇、法国前总理、法国维埃纳省参议员、法国展望与革新基金会主席、博鳌亚洲论坛理事拉法兰、巴基斯坦前总理、博鳌亚洲论坛理事阿齐兹、博鳌亚洲论坛秘书长周文重、中国驻法国大使翟隽、法国外交和欧洲事务部国务秘书让-巴普蒂斯特·勒穆瓦耶、利丰有限公司荣誉主席、冯氏集团主席、博鳌亚洲论坛理事冯国经、中国投资有限责任公司总经理屠光绍、中国国际经济交流中心常务副理事长、执行局主任、中国国家发展和改革委员会原副主任张晓强、中国国际经济交流中心副理事长、中国前驻法国大使赵进军、柬埔寨政府高级顾问西潘纳等来自中国、法国、德国、英国等19个国家和地区的300多名代表出席。
曾培炎在开幕式上发表题为“携手‘一带一路’开创亚欧共同发展新时代”的主旨演讲。他指出，“一带一路”倡议是中国国家主席习近平基于应对后金融危机背景，为探求世界经济增长新动力、实现普惠平衡发展、弥合贫富差距鸿沟而提出的。倡议核心是一个“共”字，及“共商、共建、共享”原则，各国都是平等参与者、贡献者、受益者。“一带一路”是开放包容的，欢迎全球各经济体参与。曾培炎对国外朋友关于投资效益、环境保护、产能输出等关切做了解读。他说，“一带一路”建设依靠市场化运作，投资主体是各类企业。建设瞄准先进产能发展，同时尊重可持续发展和环境保护的要求和标准。“一带一路”建设将有效带动亚欧大陆欠发达地区发展，促进地区和谐稳定。
热拉尔·拉尔歇指出，“一带一路”倡议的影响力巨大。历史上任何规划都不能与“一带一路”倡议相提并论。“一带一路”建设应该是欧盟和中国的共同行动。平等、共赢、合作、清晰的投资条件、开放的市场、先进的生产工序等是“一带一路”建设取得成功必要条件。希望法中两国在文化交流的基础上，努力为“一带一路”建设多做贡献。
拉法兰表示，马克龙总统多次谈及“一带一路”倡议是中国主导的一项伟大的典范性地缘政治方案，他呼吁欧洲人民从欧洲利益出发对此加以考虑。法国不仅关注而且积极参与“一带一路”建设，欧洲也是如此。欧洲投资基金与中国丝路基金日前签署了促进共同投资框架备忘录。根据备忘录，丝路基金与欧洲投资基金将成立中欧共同投资基金，首期计划合作规模5亿欧元，用以推动“一带一路”倡议与欧洲投资计划对接，支持欧洲及“一带一路”沿线国家的中小企业与中国对接合作。我们为此感到高兴。
让-巴普蒂斯特·勒穆瓦耶指出，围绕“一带一路”倡议，古丝绸之路沿线各国通力合作，这是一个具有历史意义的战略。该计划体现的“共商、共建、共享”原则，将为共同发展打开新的纪元。法国非常支持“一带一路”倡议，该倡议不仅加强了欧亚各国间的交流，也使法中友好合作关系更加深入稳固发展。法国需要与欧洲的合作伙伴一起联手支持亚欧基础设施建设，共同促进亚欧间的开放、稳定和繁荣。
周文重指出，亚欧在贸易、投资、金融领域的合作不断增长。如将上述合作纳入某种多边框架或大型倡议，必将促进亚欧两大洲间货物、服务、资金和人员的自由流动。“一带一路”倡议为此提供了重要机遇，涵盖大多数亚欧国家。
翟隽表示，邓小平先生曾讲过，“欧洲和亚洲实际上是一个大陆，你们在西边，我们在东边，把我们联系在一起的因素比人们相象到的要多得多”。“一带一路”是和平、繁荣之路，向所有朋友开放，由大家一起商量、共同建设、成果共享。亚欧各国加强发展战略协调，发挥各自比较优势，加强基础设施、贸易投资、金融服务等合作，不仅能为双方企业开拓新的发展空间，最终也将从欧亚大陆的整体发展中受益。法国自古就是“丝绸之路西方终点之一”。今天，法国作为欧盟核心大国、中国全面战略伙伴，理应在“一带一路”建设中发挥重要作用。
在“基础设施先行”分论坛上，与会代表认为，基础设施对全球经济复苏至关重要。无论是发达国家，还是发展中国家，都将目光聚焦在基础设施建设上。在坚持“共商、共建、共享”原则下，“一带一路”倡议推动沿线国家基础设施建设，推动亚欧实现互联互通。未来应建立“一带一路”沿线协调合作机制，加强政策沟通，实现亚欧互联互通的美好愿景。
在“贸易与投资”分论坛上，与会代表认为，“一带一路”倡议对推动亚欧贸易与投资便利化发挥着重要作用，支持建立多边贸易体系，建议参照WTO建立一个促进全球投资的体系，助推全球资金流动。此外，中小企业积极参与跨境贸易投资活动受到越来越多关注和支持。应关注新的技术应用和电子商务的发展。
在“金融与创新”分论坛上，与会代表认为，全球及“一带一路”沿线基础设施建设资金缺口巨大，只靠政府融资不够，需要挖掘私营部门潜力。欧洲市场应该抓住“一带一路”重要机遇。人民币国际化对“一带一路”倡议成功至关重要。应该发挥本地货币的重要作用，建立区域性的金融中心。金融科技的本质是金融，不能改变金融风险的本质，需要注意风险管理问题。
“共建‘一带一路’：市场和企业的作用”闭门会议，由拉法兰与赵进军共同主持。27位中外代表围绕亚欧基础设施互联互通、中欧能源合作、相互投资、金融科技等问题交换意见。
15日，法国总统马克龙会见出席会议的中方代表。他表示，“一带一路”是中方提出的重大倡议，具有重要的政治、经济和文化意义，为亚欧大陆发展搭建了桥梁。当前，国际形势面临很多不确定性和挑战，“一带一路”是各国发展的重要机遇，是应对不平衡和不稳定的好思路。法方愿与中方在共同遵守相关规则和标准的基础上，积极参与“一带一路”建设，促进亚欧大陆和非洲的繁荣稳定发展。
（查看英文）
"
517,David WRIGHT：人民币国际化对“一带一路”成功至关重要,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，巴克莱银行高级顾问、前副董事长DavidWRIGHT指出，如果我们没有看到人民币国际化的必要性，那将是一个很大的失误。人民币应该发挥国际融资主要货币的作用。在我看来，“一带一路”倡议的成功与否，将部分取决于人民币国际化的发展。

"
518,David WRIGHT：欧元区市场应该抓住“一带一路”重要机遇,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，巴克莱银行高级顾问、前副董事长DavidWRIGHT指出，“一带一路”具有双重意义——为全球资本提供投资的机遇，改善沿线国家的基础设施建设。

他强调，对于伦敦的银行业来说，“一带一路”是一个巨大的机遇，可以加强伦敦金融中心的地位。欧元市场应该抓住“一带一路”的重要机会，这也是欧洲融资的长处所在。

"
519,时文朝：人民币国际化是自然而然的过程,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，中国银联股份有限公司副董事长、总裁时文朝指出，金融科技是有助于金融提高效率的工具创新。但不论是哪一种金融科技，都只能帮我们快速地识别和应对风险，不能改变金融风险的本质。

他还指出，人民币国际化是一个自然而然的过程。随着中国经济的不断发展，随着“一带一路”沿线经济交往联系日益密切，随着与人民币计价各种交易资产种类规模不断增多扩大，人民币国际化将不断取得新的成绩。
"
520,时文朝：为“一带一路”沿线人民提供普惠金融,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，中国银联股份有限公司副董事长、总裁时文朝指出，“一带一路”就是要加强沿线不同国家、不同地区、不同人民的联系。中国银联的工作就是联系。我们在“一带一路”沿线大部分地区和国家都有业务，在50多个国家已经发行了银联卡。我们可以为沿线国家的人民提供普惠金融服务。

时文朝还表示，对于中国银联的工作而言，最重要的是实现“一带一路”网络的畅通。
"
521,Enzo QUATTROCIOCCHE：建立“一带一路”区域性金融中心,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，欧洲复兴开发银行秘书长Enzo QUATTROCIOCCHE指出，在“一带一路”融资过程中，欧洲复兴银行有一个想法——建立一个区域的金融中心，以本国货币进行交易和结算，满足当地融资的需求。比如巴基斯坦的阿斯塔纳，可以作为区域的金融枢纽，发放当地货币债券。

"
522, Enzo QUATTROCIOCCHE：“一带一路”融资要挖掘私营部门潜力,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，欧洲复兴开发银行秘书长Enzo QUATTROCIOCCHE指出，“一带一路”是有史以来的最宏伟、最有雄心的计划。但要想真正获得成功，还要克服很多障碍。
Enzo QUATTROCIOCCHE指出，目前我们遇到的最大挑战是挖掘私营部门的潜力。“一带一路”资金需求巨大。大部分“一带一路”基础设施建设项目会遇到融资困难。光靠政府的投入是不够的，必须吸引私营部门参与。

"
523,格罗斯曼：“一带一路”要鼓励各国发挥主观能动性,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，翼迪投资执行合伙人伯努瓦·格罗斯曼指出，“一带一路”倡议要想取得成功，首先要鼓励各国发挥主观能动性。他还表示，中国和欧洲都有人力资源的优势，要促进人才的交流，才能促进“一带一路”的顺利发展。
"
524,阿齐兹：数字银行是金融业真正的革命,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，巴基斯坦前总理、博鳌亚洲论坛理事阿齐兹表示，金融世界中并不存在“革命”这个词，因为变革都是一步一歩发生的。现在传统银行正逐渐被新型的数字银行所代替。银行网点越来越少，创新的支付手段越来越多。这才是金融业的真正的革命。

阿齐兹还强调，新的技术也意味着新的风险，但我们必须要有创新的意愿。
"
525,阿齐兹：“一带一路”倡议没有隐藏意图,"2017年9月14日至15日，博鳌亚洲论坛在法国巴黎召开主题为“‘一带一路’：亚欧战略对接”的专题会议。在“金融与创新”分论坛上，巴基斯坦前总理、博鳌亚洲论坛理事阿齐兹指出，“一带一路”倡议没有什么隐藏意图，唯一的目的是改进基础设施建设，促进发展中国家经济的发展，进而促进世界经济的发展。

阿齐兹表示，基础设施的需求对任何国家都是至关重要的。对于巴基斯坦来说，这是一个意味着游戏规则改变了的重要倡议。我们必须保持开放的心态，抓住机遇，而不是总去猜测这背后有什么想法。

阿齐兹还强调，“一带一路”对于欧洲来说也是适用的。丝绸之路曾经的终点是意大利，现在我们应该在前人的足迹之上继续努力。
"
526,Penelope NAAS：重视女性创业在中小企业发展中的作用,"2017年9月15日下午，博鳌亚洲论坛巴黎会议举行“贸易与投资”分论坛。会上，UPS国际公共事务与可持续发展高级副总裁Penelope NAAS指出，女性创业很多是在当地进行投资，在打造更加有韧性的社区方面发挥着重要作用。在应对当地自然灾害方面，具有韧性的女性创建的中小企业参与的更多。
"
527,张晓强：通信基础设施建设是中国数字技术快速发展的基石,"2017年9月15日下午，博鳌亚洲论坛巴黎会议举行“贸易与投资”分论坛。会上，中国国际经济交流中心常务副理事长、执行局主任张晓强指出，中国国家公司和私营公司都在光纤、宽带、移动网络等通信基础设施上进行了大笔的投入。这些是中小型企业和人才进入新的商业和社会活动的基础。
"
